textID,text,selected_text,sentiment
69d50d18c0, Don`t think you would be happy if you were...,happy,positive
c2b3e9e9af, Get her Clogging Shoes,Get her Clogging Shoes,neutral
97d6ce896a, Business or pleasure? Will keep my eye out for anything. You`re just missing a Moondog concert tomorrow night,missing,negative
f0702b79a7,I want to panic,I want to panic,neutral
4f65e49c6e,My throat hurts so bad that i dont even want to swallow my own spit.       And i officially cant talk now....,hurts,negative
8d54cdf987, I have been to Tara Thai a few times for friend`s birthdays and the food I had was pretty bad.,food I had was pretty bad.,negative
10c1f302a6,Maybe going apartment shopping with Ashley?,Maybe going apartment shopping with Ashley?,neutral
6d630ebbcb,Happy mother`s day everyone!,Happy mother`s day ev,positive
847d69da87,probably one of the best surprises ever...you really are amazing,amazing,positive
dbc8781cba,and were going to pune tomorrow,and were going to pune tomorrow,neutral
89e499129e, just make sure you have it well done,well done,positive
b953afbde0,New phone isn`t syncing with my computer...I need numbers,New phone isn`t syncing with my computer...I need numbers,neutral
7c55adcb6a, oops too late,oops,negative
948c2d3874,"In other news: i like this band, 'Lydia', and its easy-going melancholy-yet-cheery songs. It`s good listening",like,positive
7d55f61f2f,sweet dreams,sweet dreams,positive
fc2493c600,  They follow me,They follow me,neutral
346bce581f, Hi...!!! Who is Mary Poppins???,Hi...!!! Who is Mary Poppins???,neutral
05f62a5b6b,Bought it.  Now I have to wait 2-3 weeks.   Boo.,Bought it.  Now I have to wait 2-3 weeks.   Bo,neutral
bcc1c6bfad," we got Watts, Chingo Bling, The Chile.. can`t do this thang without BGeezy, we need u on the show!   http://bit.ly/12R3c3",", we need u on the show!",positive
6e40085b81,"I work for a man that is so bad at his job that the whole team want to leave, and all believe we would make more money if he wasn`t here",bad,negative
14fc34a4fb, anyways have a severe headache ryt now! i jst love dis cup of tea i made me self!! its makin the headache go away,anyways have a severe headache ryt now! i jst love dis cup of tea i made me self!! its makin the headache go away,neutral
3e08ed0b7b,"I can`t have any pets in the appartment I really want, so no rat yet.",I can`t have any pets in the appartment I,negative
c32d8b6392,  Thx 4 sharing!,Thx,positive
b574334385,ugh ****! my usual babysitters graduation is on Wednesday and I just got a meeting request from my boss during her graduation,ugh ****!,negative
66d8777618,Looking for a vibrating phone is like trying to find 'a feeling.',Looking for a vibrating phone is like trying to find 'a feeling.',neutral
f50ac21b6a,"  it`s looking bright, so I think the sun will put in an appearance, and then guess what - lawn wants cutting !!","it`s looking bright, so I think the sun will put in an appearance, and then guess what - lawn wants cutting !!",neutral
ab525ccdb8,got a new prom dress,got a new prom dress,neutral
ca97e2edc5,short stack need to add some more short stack tv,short stack need to add some more short stack,neutral
e8fa64dd65,so during that whole whole addiction talk with my brother and that lady....i broke down and couldnt help but cry,i broke down,negative
f03ce00d60, whooop! you got me on twitter!!  dang our line of communication keeps growing!,s growing,positive
7a718b23ef,_Sanderson What`s with Twatter lately?  Either I can`t get on or the replies don`t turn up!,What`s with Twatter lately?  Either I can`t get on or the replies don`t turn up!,neutral
0144894307,OFF TOPIC: missed both motorcades. The secret service tricked us all.  #bush #clinton,OFF TOPIC: missed both motorcades. The secret service tricked us all.  #bush #clinton,neutral
8ac3fe2c9a,  oh man that sucks hardcore! haha good luck finishing up recording,oh man that sucks hardcore! haha good luck finishing up recording,neutral
25c40091ea," My eyes are starting to hurt! It`s getting super late. But I just gotta keep tweeting. Haha! Philippines tour, please, Tom?","My eyes are starting to hurt! It`s getting super late. But I just gotta keep tweeting. Haha! Philippines tour, please, Tom?",neutral
086eb216aa," nah, he was acting like a **** - his show sucked last night",sucked,negative
d86b813a34,_Greta That is so not good.  Your box is worth way more than that!,not good.,negative
96186fed70,Why did sound input for my computer stop working?  It`s not the mic or jack (USB webcam mic doesn`t work either) Checked input controls.,Why did sound input for my computer stop working?  It`s not the mic or jack (USB webcam mic doesn`t work either) Checked input controls.,negative
50d1327eb9," yeah, I have revision to do, but gonna go starbucks instead","yeah, I have revision to do, but gonna go starbucks instead",neutral
25b4431076,http://twitpic.com/66q88 - So....I don`t have a PE  but I do have a Pocket Artoo!,http://twitpic.com/66q88 - So....I don`t have a PE  but I do have a Pocket Artoo!,neutral
9675c21902,Done a bump out and now back in bed seemingly unable to muster the energy to get up again  Sundays are great.,Done a bump out and now back in bed seemingly unable to muster the energy to get up again  Sundays are great.,neutral
420d46f643,It`s starting to look like the  website may not happen in any form,the  website may not happen in any form,negative
257b4f19ce," Yes, and I really hoped to do one last gas price story... but I guess it wasn`t meant to be!!!","Yes, and I really hoped to do one last gas price story... but I guess it wasn`t meant to be!!!",neutral
dc8ac6d818,"The trip to Stockholm got cancelled  To make it up I`m planning to do some shopping tomorrow, nothing makes a girl as happy like shopping","The trip to Stockholm got cancelled  To make it up I`m planning to do some shopping tomorrow, nothing makes a girl as happy like shopping",neutral
3263423ce3, thanx 4 thee follow,thanx,positive
99ee3bbfed,Yeahhhhhhhhhhhhh friday..and I work tomorrow,Yeahhhhhhhhhhhhh friday..and I work tomorrow,neutral
b87178f4d3, SHUT YOUR FACE! Why are you so mean to me? Pedro is supposed to be the mean one,SHUT YOUR FACE!,negative
8a6e9290b4, Hott as Africa lol yeah its hot here too and its a big storm here,Hott as Africa lol yeah its hot here too and its a big storm here,neutral
4fd8efcb9f,"Do fish feel pain? Yes, says a new study.  http://is.gd/Jbcg","Do fish feel pain? Yes, says a new study.  http://is.gd/Jbcg",neutral
54b76f0770,": Oh. The voting is over!  But don`t worry, I already voted for you about 100000000000000000000000000000000000 times earlier!!!",": Oh. The voting is over!  But don`t worry, I already voted for you about 100000000000000000000000000000000000 times earlier!!!",positive
4c8bf51d7b, Your not alone im gutted i missed the convention too!,gutted,negative
8047dcae8d, Oh wow they are really good  I think Im going to use one of them lol.,Oh wow they are really good  I think Im going to use one of them lol.,positive
a757e7758d,is a failure,is a failure,negative
6d61f1415e, Mine too! Hayley is great,great,positive
a64a0d1d22,Watched Kunguma poovum konjuma puravum... Liked it very much!  excellent cinematography!!!,Liked it very much!  excellent cinematography!!!,positive
c4f7dc6e8b,What? But....but...the Nurburgring...  why is it so good? http://tinyurl.com/krcamp,so good?,positive
4cfbcced8f," yer, oh that`s **** cause u hell need to post more haha so we can talk","yer, oh that`s **** cause u hell need to post more haha so we can talk",neutral
46046a95ac,  Hello there hope your over your flu now,e hope,positive
a93e1ffc84,Chillin with the roomies. Can`t wait for the zombie CLWN CR. Its gonna be 6-8 weeks,Chillin with the roomies. Can`t wait for the zombie CLWN CR. Its gonna be 6-8 weeks,neutral
f34fef4b9c,_carter the video is private,_carter the video is private,neutral
0eb504f6ec,"  Lupo`s is a bit far for you methinks, luv. They`re an hour out of my way in Providence. I love Providence.",. I love Providence,positive
93acc90d13,says karma strikes more than twice!  http://plurk.com/p/rqk2z,strikes,negative
e4eed099b7,"  I love you, though!",I love,positive
ecff893398," Thanks for the headsup re: tour, just booked 4 tickets for the Palace on 20th June",Thanks for the headsup,positive
5b2ffb00e1, ... so I can`t charge you by the hour then?,... so I can`t charge you by the hour then?,neutral
203a5f037e,Btw that song is you`ll always find ur way back home by hannah montana,Btw that song is you`ll always find ur way back home by hannah montana,neutral
185b8ed010,"re-dyed the hair, early start tomorrow heading down to londons clothes show, great place to be when i feel fat.   bright side = motivation",= motivation,positive
8bbd0eb29e,2 hours after teleconference. but can`t go back to sleep. got some work to do. sigh sigh,but can`t go back to sleep.,negative
8de5a13ea2,"There are wonderful people in my life who I think I can handle only in small doses  & there is just 1 I cud be with every hour, everyday.","There are wonderful people in my life who I think I can handle only in small doses  & there is just 1 I cud be with every hour, everyday.",neutral
940d30d05d,I`m at the cubs game and it is so cold. I think its going to rain.,I`m at the cubs game and it is so cold. I think its going to rain.,neutral
facd3fec8b,"Hurray! 'Summer-time' starts today, meaning I only have to work until 4 pm, instead of 4.30. Until August! Yay!",Yay!,positive
ca7529399b,"My parents withdrew permission at the last moment, I am not going along with tomorrow`s SAC trip to IDP camps  #Pakistan #IDPRelief","My parents withdrew permission at the last moment, I am not going along with tomorrow`s SAC trip to IDP camps  #Pakistan #IDPRelief",neutral
c960f01621," I`m sorry you aren`t having a good day.  cheer up though, your day doesn`t define you...",I`m sorry you aren`t having a good day.  cheer up,neutral
32379cee09,"Happy 'Star Wars' Day, Twitters.  http://migre.me/SiE :*","Happy 'Star Wars' Day,",positive
4f251f1013,Ken Wilber - Realistic Expectation of Integral Wisdom: http://tinyurl.com/clfzdx ...very interesting.  I don`t mind the video quality.,very interesting.,positive
8c83dbd5f2,dangit. LSU w/ a 7-spot in B7 now leads Southern 8-2.  Was intentionally not mentioning anything and it got jinxed anyhow.,Was intentionally not mentioning,negative
562a5e5e73,i`m at work starving,i`m at work starving,negative
50d1dfd0ba,"No running for the past couple of days due to bad knee   Still, Guitar Hero Metallica arrived and has kept me amused...Time to ROCK!!!","No running for the past couple of days due to bad knee   Still, Guitar Hero Metallica arrived and has kept me amused...Time to ROCK!!!",neutral
c46ff87273," why, hello there  How`s life on the other side of the screen?","why, hello there  How`s life on the other side of the screen?",neutral
229ea68c3c,I dont get how to use twitterr!,I dont get how to use twitterr!,neutral
b47dd76578,feels guility . sorry `bout that  http://plurk.com/p/wyqow,feels guility,negative
1777208983,"going to my bff`s. haha. but thats in like 2 hourssss sooooo...calllll me. actually darn, i have hw","actually darn,",negative
5295a74fba,"Just got done discing, found two discs in the last two days. Solid.  Wish  would treat my koozie better and not throw it around",Wish,positive
707ef9a4ec,Its beginning to get way too hard to please all of my friends at once,too hard to please all of my friends at once,negative
e465770570, and i have cheese and no chips.,no chips.,negative
1722cd3459,  I`m SO jealous! I don`t know when I`ll be able to see Conan.,I`m SO jealous,negative
8de21d0f41,I didn`t find my dress,I didn`t find my dress,neutral
246f465298, Yes yes Is. Ima Guna Be On For a While Lol.,Yes yes Is. Ima Guna Be On For a While Lol.,neutral
c6c2ba723b,My tummy hurts  go away cramps! I hate chuu!!!!,hurts,negative
573239903e,"tried oprahs free unfried kfc and loved it  i went back for another try and topped it with boba and wolverine.Chilled with pope,dave,ben",loved,positive
9bcd32d254, It`s depressing I`m stuck inside all day,It`s depressing I`m stuck inside all day,negative
